20210805victoria-a_q3_4a__st1_id11_age_2.png,0.9111328125,0.5838112991109836,0.9513961911438252,0.5669033695349485,0.7235971031234726
cod_20171012victoria_q4_4a_st6_id1_age_1.png,0.9150390625,0.4663610086713844,0.9823640562670586,0.46248888010279726,0.6324682346580156
cod_mark_2022_q1_4a_st147_id1_age_3.png,0.9541015625,0.68047861732772,0.9938511326860842,0.6776257722859664,0.8078390109167435
cod_mark_2022_q1_4a_st147_id2_age_3.png,0.9296875,0.3833059885151764,0.9007228915662651,0.3677685950413223,0.5377643504531722
cod_mark_2022_q2_4a_st162_id1_age_3.png,0.9462890625,0.6929947460595447,0.8942372881355932,0.6404985432178698,0.7808584114454858
cod_mark_2022_q2_4a_st162_id2_age_3.png,0.9423828125,0.5974095102909865,0.9991097922848665,0.597091682922504,0.7477237397290696
schell_2021_wh443_q1_nordsee_st97_id1_age_1.png,0.8955078125,0.6194195876798338,0.8301749271137027,0.5497586660816147,0.7094764857442171
sl_20210916iris_3.q_4b_st10_id5_age_4.png,0.93359375,0.4482209240573553,0.8914708212305255,0.42502832682865416,0.5965191271313721
wh403_2017_q1_4_st88_id4_age_1.png,0.927734375,0.8610210696920584,0.8663744776271532,0.7600822677278011,0.8636894782299447
wh403_2017_q1_4_st8_id5_age_1.png,0.9130859375,0.6636501750445868,0.8205651747794839,0.5795454545454546,0.7338129496402878
wi_wh424_q1_geb.4_st2_id2_age_1.png,0.9140625,0.7947027804410355,0.7003591043514998,0.5930596547714874,0.7445542331012801
wi_wh424_q1_geb.4_st2_id3_age_1.png,0.9287109375,0.8168549905838042,0.6490227251472926,0.5665768634174219,0.7233310750951065
20160621victoria_q2_4_st1_id2_age_3.png,0.9443359375,0.5132266217354675,0.9235900545785325,0.4923226119282366,0.6598072132567963
20160621victoria_q2_4_st4_id31_age_4.png,0.9521484375,0.6302748741773132,0.9813140446051839,0.6228003060443764,0.7675624705327676
20170817victoria_q3_3a_st3_id2_age_2.png,0.9365234375,0.559074299634592,0.9743154319677351,0.5509542671948146,0.7104713257487811
20170817victoria_q3_3a_st3_id38_age_4.png,0.970703125,0.4709418837675351,0.5383734249713631,0.33547466095645967,0.5024051309460182
20170817victoria_q3_3a_st3_id50_age_5.png,0.93359375,0.46945728887807253,0.8905817174515236,0.44385641969627243,0.614820717131474
20170817victoria_q3_3a_st3_id53_age_5.png,0.9638671875,0.7112542629784009,0.7639397639397639,0.5831003417210314,0.7366562009419153
